dt_reference;id_city_origin;id_city_destination;freight_cost;distance
2023-02-03;5106224;4118204;451.0;2031.94
2023-02-10;5106224;4118204;507.0;2031.94
2023-02-24;5106224;4118204;490.0;2031.94
2023-03-03;5106224;4118204;460.0;2031.94
2023-03-10;5106224;4118204;450.0;2031.94
2023-03-24;5106224;4118204;415.0;2031.94
2023-07-14;5106224;4118204;523.75;2031.94
2023-07-21;5106224;4118204;515.84;2031.94
2023-08-04;5106224;4118204;495.0;2031.94
2023-08-11;5106224;4118204;485.0;2031.94
2023-09-15;5106224;4118204;506.67;2031.94
2023-09-22;5106224;4118204;509.25;2031.94
2023-09-29;5106224;4118204;516.5;2031.94
2023-10-27;5106224;4118204;499.0;2031.94
2023-11-17;5106224;4118204;487.0;2031.94
2023-11-24;5106224;4118204;497.5;2031.94
2023-12-22;5106224;4118204;440.0;2031.94
2023-12-28;5106224;4118204;470.0;2031.94
2024-02-09;5106224;4118204;420.0;2031.94
2024-03-15;5106224;4118204;382.5;2031.94
2024-03-22;5106224;4118204;373.0;2031.94
2024-04-05;5106224;4118204;387.5;2031.94
2024-04-12;5106224;4118204;375.0;2031.94
2024-04-26;5106224;4118204;407.5;2031.94
2024-05-17;5106224;4118204;452.5;2031.94
2024-05-24;5106224;4118204;457.5;2031.94
2024-06-21;5106224;4118204;467.5;2031.94
2024-06-28;5106224;4118204;462.5;2031.94
2022-01-07;5107602;3548500;270.0;1568.51
2022-01-21;5107602;3548500;320.0;1568.51
2022-02-11;5107602;3548500;310.0;1568.51
2022-02-18;5107602;3548500;300.0;1568.51
2022-02-25;5107602;3548500;325.0;1568.51
2022-03-18;5107602;3548500;350.0;1568.51
2022-03-25;5107602;3548500;370.0;1568.51
2022-04-01;5107602;3548500;380.0;1568.51
2022-04-22;5107602;3548500;340.0;1568.51
2022-06-03;5107602;3548500;365.0;1568.51
2022-06-17;5107602;3548500;400.0;1568.51
2022-06-24;5107602;3548500;405.0;1568.51
2022-07-08;5107602;3548500;410.0;1568.51
2022-07-22;5107602;3548500;420.0;1568.51
2022-08-26;5107602;3548500;330.0;1568.51
2022-10-21;5107602;3548500;290.0;1568.51
2022-12-09;5107602;3548500;360.0;1568.51
2023-02-24;5107602;3548500;384.5;1568.51
2023-05-26;5107602;3548500;390.0;1568.51
2023-07-07;5107602;3548500;398.0;1568.51
2023-07-14;5107602;3548500;425.0;1568.51
2023-07-21;5107602;3548500;422.5;1568.51
2023-09-15;5107602;3548500;415.0;1568.51
2023-10-13;5107602;3548500;435.0;1568.51
2023-10-27;5107602;3548500;373.0;1568.51
2023-11-10;5107602;3548500;395.0;1568.51
2023-11-17;5107602;3548500;423.33;1568.51
2023-12-15;5107602;3548500;430.0;1568.51
2024-02-23;5107602;3548500;335.0;1568.51
2024-03-15;5107602;3548500;315.0;1568.51
2024-03-22;5107602;3548500;305.0;1568.51
2024-04-19;5107602;3548500;345.0;1568.51
2022-01-07;5107925;3548500;390.0;2179.38
2022-01-21;5107925;3548500;410.0;2179.38
2022-01-28;5107925;3548500;460.0;2179.38
2022-02-11;5107925;3548500;430.0;2179.38
2022-02-18;5107925;3548500;440.0;2179.38
2022-03-25;5107925;3548500;510.0;2179.38
2022-04-22;5107925;3548500;480.0;2179.38
2022-04-29;5107925;3548500;490.0;2179.38
2022-05-20;5107925;3548500;470.0;2179.38
2022-06-10;5107925;3548500;550.0;2179.38
2022-06-17;5107925;3548500;570.0;2179.38
2022-06-24;5107925;3548500;565.0;2179.38
2022-07-15;5107925;3548500;555.0;2179.38
2022-07-29;5107925;3548500;540.0;2179.38
2022-08-05;5107925;3548500;520.0;2179.38
2022-08-12;5107925;3548500;500.0;2179.38
2022-08-26;5107925;3548500;465.0;2179.38
2022-10-21;5107925;3548500;400.0;2179.38
2023-02-17;5107925;3548500;560.0;2179.38
2023-03-10;5107925;3548500;475.0;2179.38
2023-03-24;5107925;3548500;448.0;2179.38
2023-06-16;5107925;3548500;530.0;2179.38
2023-07-07;5107925;3548500;538.0;2179.38
2023-07-14;5107925;3548500;535.0;2179.38
2023-07-21;5107925;3548500;548.34;2179.38
2023-08-25;5107925;3548500;493.0;2179.38
2023-09-01;5107925;3548500;525.0;2179.38
2023-09-08;5107925;3548500;498.0;2179.38
2023-09-15;5107925;3548500;536.67;2179.38
2023-10-06;5107925;3548500;536.0;2179.38
2023-10-13;5107925;3548500;522.0;2179.38
2023-10-27;5107925;3548500;508.0;2179.38
2023-11-03;5107925;3548500;545.0;2179.38
2023-11-10;5107925;3548500;553.33;2179.38
2023-11-24;5107925;3548500;546.0;2179.38
2023-12-01;5107925;3548500;538.33;2179.38
2023-12-08;5107925;3548500;546.67;2179.38
2024-02-16;5107925;3548500;450.0;2179.38
2024-02-23;5107925;3548500;457.5;2179.38
2024-03-08;5107925;3548500;435.0;2179.38
2024-03-22;5107925;3548500;420.0;2179.38
2024-03-28;5107925;3548500;425.0;2179.38
2024-04-05;5107925;3548500;433.33;2179.38
2024-04-12;5107925;3548500;415.0;2179.38
2024-04-26;5107925;3548500;455.0;2179.38
2024-05-17;5107925;3548500;485.0;2179.38
2024-05-31;5107925;3548500;505.0;2179.38
2024-06-07;5107925;3548500;476.7;2179.38
2024-06-14;5107925;3548500;493.3;2179.38
2024-06-21;5107925;3548500;473.3;2179.38
2022-01-07;5102637;3548500;390.0;2184.15
2022-01-21;5102637;3548500;405.0;2184.15
2022-01-28;5102637;3548500;450.0;2184.15
2022-02-11;5102637;3548500;440.0;2184.15
2022-02-25;5102637;3548500;420.0;2184.15
2022-03-25;5102637;3548500;480.0;2184.15
2022-04-01;5102637;3548500;520.0;2184.15
2022-04-29;5102637;3548500;490.0;2184.15
2022-06-10;5102637;3548500;540.0;2184.15
2022-06-17;5102637;3548500;550.0;2184.15
2022-06-24;5102637;3548500;515.0;2184.15
2022-07-01;5102637;3548500;560.0;2184.15
2022-08-05;5102637;3548500;510.0;2184.15
2022-08-12;5102637;3548500;500.0;2184.15
2022-08-26;5102637;3548500;445.0;2184.15
2022-09-09;5102637;3548500;410.0;2184.15
2022-10-21;5102637;3548500;400.0;2184.15
2022-12-09;5102637;3548500;460.0;2184.15
2022-12-16;5102637;3548500;470.0;2184.15
2023-06-30;5102637;3548500;530.0;2184.15
2023-07-07;5102637;3548500;570.0;2184.15
2023-07-14;5102637;3548500;580.0;2184.15
2023-09-22;5102637;3548500;522.0;2184.15
2023-11-03;5102637;3548500;552.5;2184.15
2023-11-24;5102637;3548500;575.0;2184.15
2024-02-23;5102637;3548500;455.0;2184.15
2024-03-15;5102637;3548500;430.0;2184.15
2024-03-28;5102637;3548500;395.0;2184.15
2024-04-05;5102637;3548500;425.0;2184.15
2024-04-12;5102637;3548500;415.0;2184.15
2024-05-17;5102637;3548500;485.0;2184.15
2024-05-24;5102637;3548500;475.0;2184.15
2024-06-21;5102637;3548500;495.0;2184.15
2022-01-07;5107040;3548500;290.0;1699.79
2022-02-04;5107040;3548500;340.0;1699.79
2022-02-11;5107040;3548500;330.0;1699.79
2022-03-18;5107040;3548500;365.0;1699.79
2022-03-25;5107040;3548500;390.0;1699.79
2022-04-01;5107040;3548500;430.0;1699.79
2022-04-22;5107040;3548500;380.0;1699.79
2022-06-03;5107040;3548500;400.0;1699.79
2022-06-17;5107040;3548500;440.0;1699.79
2022-06-24;5107040;3548500;445.0;1699.79
2022-07-01;5107040;3548500;476.0;1699.79
2022-07-08;5107040;3548500;450.0;1699.79
2022-07-15;5107040;3548500;470.0;1699.79
2022-07-22;5107040;3548500;446.67;1699.79
2022-08-12;5107040;3548500;410.0;1699.79
2022-08-26;5107040;3548500;350.0;1699.79
2022-10-07;5107040;3548500;360.0;1699.79
2022-10-21;5107040;3548500;315.0;1699.79
2023-01-13;5107040;3548500;402.5;1699.79
2023-02-03;5107040;3548500;420.0;1699.79
2023-03-24;5107040;3548500;370.0;1699.79
2023-03-31;5107040;3548500;395.0;1699.79
2023-04-14;5107040;3548500;425.0;1699.79
2023-04-21;5107040;3548500;385.0;1699.79
2023-04-28;5107040;3548500;373.33;1699.79
2023-05-12;5107040;3548500;389.75;1699.79
2023-05-26;5107040;3548500;421.67;1699.79
2023-06-30;5107040;3548500;415.0;1699.79
2023-07-14;5107040;3548500;462.5;1699.79
2023-07-21;5107040;3548500;498.0;1699.79
2023-08-04;5107040;3548500;416.67;1699.79
2023-08-25;5107040;3548500;432.5;1699.79
2023-09-01;5107040;3548500;435.0;1699.79
2023-09-22;5107040;3548500;444.0;1699.79
2023-09-29;5107040;3548500;442.0;1699.79
2023-10-06;5107040;3548500;465.0;1699.79
2023-10-13;5107040;3548500;487.33;1699.79
2023-10-20;5107040;3548500;455.0;1699.79
2023-11-03;5107040;3548500;458.33;1699.79
2023-11-10;5107040;3548500;457.67;1699.79
2023-11-17;5107040;3548500;461.0;1699.79
2023-11-24;5107040;3548500;452.0;1699.79
2024-01-26;5107040;3548500;353.0;1699.79
2024-02-16;5107040;3548500;375.0;1699.79
2024-03-08;5107040;3548500;362.5;1699.79
2024-03-15;5107040;3548500;345.0;1699.79
2024-04-05;5107040;3548500;332.5;1699.79
2024-07-05;5107040;3548500;412.5;1699.79
2022-01-07;5107875;3548500;400.0;2354.1
2022-01-21;5107875;3548500;415.0;2354.1
2022-01-28;5107875;3548500;460.0;2354.1
2022-02-11;5107875;3548500;452.0;2354.1
2022-02-18;5107875;3548500;450.0;2354.1
2022-02-25;5107875;3548500;430.0;2354.1
2022-03-25;5107875;3548500;500.0;2354.1
2022-04-01;5107875;3548500;530.0;2354.1
2022-04-22;5107875;3548500;490.0;2354.1
2022-06-10;5107875;3548500;550.0;2354.1
2022-06-17;5107875;3548500;560.0;2354.1
2022-06-24;5107875;3548500;525.0;2354.1
2022-07-01;5107875;3548500;570.0;2354.1
2022-08-05;5107875;3548500;520.0;2354.1
2022-08-12;5107875;3548500;510.0;2354.1
2022-08-19;5107875;3548500;470.0;2354.1
2022-08-26;5107875;3548500;465.0;2354.1
2022-09-09;5107875;3548500;420.0;2354.1
2022-09-30;5107875;3548500;442.0;2354.1
2022-10-07;5107875;3548500;432.0;2354.1
2022-10-21;5107875;3548500;410.0;2354.1
2022-12-16;5107875;3548500;480.0;2354.1
2023-06-30;5107875;3548500;540.0;2354.1
2023-07-07;5107875;3548500;537.0;2354.1
2023-07-14;5107875;3548500;558.0;2354.1
2023-07-21;5107875;3548500;545.84;2354.1
2023-08-04;5107875;3548500;512.5;2354.1
2023-08-11;5107875;3548500;515.0;2354.1
2023-08-25;5107875;3548500;517.5;2354.1
2023-09-01;5107875;3548500;535.0;2354.1
2023-09-22;5107875;3548500;557.5;2354.1
2023-09-29;5107875;3548500;555.0;2354.1
2023-10-06;5107875;3548500;565.0;2354.1
2023-10-13;5107875;3548500;572.5;2354.1
2023-10-27;5107875;3548500;547.5;2354.1
2024-02-16;5107875;3548500;455.0;2354.1
2024-03-01;5107875;3548500;453.0;2354.1
2024-03-08;5107875;3548500;442.5;2354.1
2024-03-15;5107875;3548500;437.5;2354.1
2024-03-22;5107875;3548500;423.0;2354.1
2024-03-28;5107875;3548500;425.0;2354.1
2024-04-05;5107875;3548500;440.0;2354.1
2024-04-26;5107875;3548500;452.5;2354.1
2024-05-17;5107875;3548500;475.0;2354.1
2024-05-31;5107875;3548500;485.0;2354.1
2024-06-21;5107875;3548500;495.0;2354.1
2024-07-05;5107875;3548500;487.5;2354.1
2022-01-07;5105259;3548500;385.0;2116.76
2022-01-21;5105259;3548500;405.0;2116.76
2022-01-28;5105259;3548500;455.0;2116.76
2022-02-11;5105259;3548500;425.0;2116.76
2022-02-18;5105259;3548500;435.0;2116.76
2022-03-25;5105259;3548500;505.0;2116.76
2022-04-15;5105259;3548500;500.0;2116.76
2022-04-22;5105259;3548500;485.0;2116.76
2022-06-10;5105259;3548500;545.0;2116.76
2022-06-17;5105259;3548500;560.0;2116.76
2022-06-24;5105259;3548500;555.0;2116.76
2022-07-15;5105259;3548500;550.0;2116.76
2022-07-22;5105259;3548500;540.0;2116.76
2022-07-29;5105259;3548500;530.0;2116.76
2022-08-05;5105259;3548500;515.0;2116.76
2022-08-12;5105259;3548500;495.0;2116.76
2022-08-19;5105259;3548500;465.0;2116.76
2022-08-26;5105259;3548500;460.0;2116.76
2022-09-30;5105259;3548500;475.0;2116.76
2022-10-21;5105259;3548500;395.0;2116.76
2022-12-09;5105259;3548500;457.0;2116.76
2023-02-03;5105259;3548500;535.0;2116.76
2023-03-10;5105259;3548500;470.0;2116.76
2023-03-24;5105259;3548500;445.0;2116.76
2023-06-30;5105259;3548500;520.0;2116.76
2023-07-07;5105259;3548500;565.0;2116.76
2023-07-14;5105259;3548500;575.0;2116.76
2023-08-25;5105259;3548500;525.0;2116.76
2023-09-22;5105259;3548500;527.0;2116.76
2023-09-29;5105259;3548500;529.0;2116.76
2023-11-10;5105259;3548500;528.0;2116.76
2023-11-17;5105259;3548500;547.5;2116.76
2024-02-23;5105259;3548500;450.0;2116.76
2024-04-12;5105259;3548500;415.0;2116.76
2022-01-07;5107065;3548500;340.0;1810.62
2022-01-21;5107065;3548500;300.0;1810.62
2022-01-28;5107065;3548500;380.0;1810.62
2022-02-04;5107065;3548500;400.0;1810.62
2022-02-11;5107065;3548500;435.0;1810.62
2022-02-18;5107065;3548500;430.0;1810.62
2022-03-11;5107065;3548500;450.0;1810.62
2022-03-18;5107065;3548500;510.0;1810.62
2022-03-25;5107065;3548500;500.0;1810.62
2022-04-08;5107065;3548500;475.0;1810.62
2022-04-22;5107065;3548500;490.0;1810.62
2022-05-13;5107065;3548500;480.0;1810.62
2022-06-24;5107065;3548500;520.0;1810.62
2022-07-01;5107065;3548500;530.0;1810.62
2022-07-08;5107065;3548500;540.0;1810.62
2022-07-22;5107065;3548500;560.0;1810.62
2022-08-26;5107065;3548500;460.0;1810.62
2022-09-09;5107065;3548500;420.0;1810.62
2022-09-23;5107065;3548500;445.0;1810.62
2022-11-04;5107065;3548500;440.0;1810.62
2022-11-25;5107065;3548500;395.0;1810.62
2022-12-09;5107065;3548500;447.0;1810.62
2022-12-16;5107065;3548500;470.0;1810.62
2023-02-03;5107065;3548500;434.0;1810.62
2023-02-10;5107065;3548500;473.0;1810.62
2023-02-24;5107065;3548500;531.5;1810.62
2023-05-05;5107065;3548500;446.5;1810.62
2023-05-12;5107065;3548500;454.0;1810.62
2023-05-19;5107065;3548500;482.5;1810.62
2023-05-26;5107065;3548500;485.0;1810.62
2023-06-16;5107065;3548500;511.0;1810.62
2023-06-30;5107065;3548500;498.0;1810.62
2023-07-07;5107065;3548500;526.25;1810.62
2023-07-14;5107065;3548500;535.0;1810.62
2023-07-21;5107065;3548500;521.67;1810.62
2023-08-04;5107065;3548500;518.0;1810.62
2023-08-25;5107065;3548500;495.0;1810.62
2023-09-15;5107065;3548500;505.0;1810.62
2023-09-22;5107065;3548500;515.0;1810.62
2023-11-10;5107065;3548500;452.33;1810.62
2023-11-17;5107065;3548500;457.5;1810.62
2023-11-24;5107065;3548500;453.67;1810.62
2023-12-08;5107065;3548500;442.5;1810.62
2024-01-12;5107065;3548500;382.5;1810.62
2024-01-19;5107065;3548500;370.0;1810.62
2024-02-02;5107065;3548500;365.0;1810.62
2024-03-08;5107065;3548500;423.33;1810.62
2024-03-22;5107065;3548500;405.0;1810.62
2024-03-28;5107065;3548500;415.0;1810.62
2024-04-05;5107065;3548500;412.5;1810.62
2024-04-19;5107065;3548500;410.0;1810.62
2024-05-03;5107065;3548500;422.5;1810.62
2024-05-17;5107065;3548500;437.5;1810.62
2024-06-28;5107065;3548500;452.5;1810.62
2024-07-05;5107065;3548500;455.0;1810.62
2022-01-07;5107909;3548500;400.0;2261.33
2022-01-21;5107909;3548500;420.0;2261.33
2022-02-11;5107909;3548500;440.0;2261.33
2022-02-18;5107909;3548500;450.0;2261.33
2022-03-18;5107909;3548500;470.0;2261.33
2022-03-25;5107909;3548500;520.0;2261.33
2022-04-22;5107909;3548500;490.0;2261.33
2022-04-29;5107909;3548500;500.0;2261.33
2022-06-10;5107909;3548500;560.0;2261.33
2022-06-17;5107909;3548500;580.0;2261.33
2022-06-24;5107909;3548500;575.0;2261.33
2022-07-15;5107909;3548500;570.0;2261.33
2022-07-29;5107909;3548500;550.0;2261.33
2022-08-05;5107909;3548500;530.0;2261.33
2022-08-12;5107909;3548500;510.0;2261.33
2022-08-19;5107909;3548500;480.0;2261.33
2022-08-26;5107909;3548500;475.0;2261.33
2022-10-21;5107909;3548500;410.0;2261.33
2023-03-10;5107909;3548500;485.0;2261.33
2023-03-24;5107909;3548500;460.0;2261.33
2023-06-16;5107909;3548500;540.0;2261.33
2023-07-14;5107909;3548500;590.0;2261.33
2023-12-08;5107909;3548500;546.0;2261.33
2024-02-23;5107909;3548500;465.0;2261.33
2024-04-12;5107909;3548500;430.0;2261.33
2022-01-07;5100201;3548500;330.0;1591.0
2022-01-21;5100201;3548500;280.0;1591.0
2022-01-28;5100201;3548500;360.0;1591.0
2022-02-04;5100201;3548500;380.0;1591.0
2022-02-11;5100201;3548500;400.0;1591.0
2022-02-18;5100201;3548500;405.0;1591.0
2022-02-25;5100201;3548500;375.0;1591.0
2022-03-11;5100201;3548500;430.0;1591.0
2022-03-18;5100201;3548500;490.0;1591.0
2022-03-25;5100201;3548500;470.0;1591.0
2022-04-08;5100201;3548500;450.0;1591.0
2022-04-15;5100201;3548500;445.0;1591.0
2022-04-29;5100201;3548500;465.0;1591.0
2022-05-27;5100201;3548500;460.0;1591.0
2022-07-01;5100201;3548500;500.0;1591.0
2022-07-08;5100201;3548500;510.0;1591.0
2022-07-22;5100201;3548500;530.0;1591.0
2022-08-05;5100201;3548500;480.0;1591.0
2022-08-26;5100201;3548500;440.0;1591.0
2022-09-09;5100201;3548500;390.0;1591.0
2022-09-23;5100201;3548500;415.0;1591.0
2022-10-28;5100201;3548500;420.0;1591.0
2022-11-04;5100201;3548500;410.0;1591.0
2023-02-17;5100201;3548500;520.0;1591.0
2023-05-05;5100201;3548500;455.0;1591.0
2023-09-22;5100201;3548500;476.5;1591.0
2023-09-29;5100201;3548500;471.5;1591.0
2024-01-05;5100201;3548500;350.0;1591.0
2024-01-19;5100201;3548500;320.0;1591.0
2024-02-02;5100201;3548500;335.0;1591.0
2024-02-09;5100201;3548500;345.0;1591.0
2024-03-08;5100201;3548500;395.0;1591.0
2024-03-28;5100201;3548500;385.0;1591.0
2024-05-03;5100201;3548500;397.5;1591.0
2024-06-14;5100201;3548500;425.0;1591.0
2024-06-28;5100201;3548500;402.5;1591.0
2024-07-05;5100201;3548500;407.5;1591.0
2024-07-12;5100201;3548500;435.0;1591.0
2022-01-21;5102678;3548500;360.0;1705.03
2022-05-20;5102678;3548500;370.0;1705.03
2022-06-24;5102678;3548500;390.0;1705.03
2022-07-01;5102678;3548500;410.0;1705.03
2022-07-15;5102678;3548500;460.0;1705.03
2022-08-05;5102678;3548500;435.0;1705.03
2022-09-16;5102678;3548500;350.0;1705.03
2022-09-30;5102678;3548500;340.0;1705.03
2022-10-07;5102678;3548500;320.0;1705.03
2022-10-28;5102678;3548500;310.0;1705.03
2022-11-18;5102678;3548500;300.0;1705.03
2023-02-10;5102678;3548500;430.0;1705.03
2023-03-17;5102678;3548500;380.0;1705.03
2023-04-21;5102678;3548500;351.0;1705.03
2023-04-28;5102678;3548500;355.0;1705.03
2023-05-19;5102678;3548500;395.0;1705.03
2023-05-26;5102678;3548500;420.0;1705.03
2023-06-09;5102678;3548500;400.0;1705.03
2023-06-16;5102678;3548500;392.5;1705.03
2023-06-30;5102678;3548500;405.0;1705.03
2023-07-14;5102678;3548500;450.0;1705.03
2023-08-25;5102678;3548500;399.0;1705.03
2023-10-06;5102678;3548500;475.0;1705.03
2024-02-09;5102678;3548500;345.0;1705.03
2024-05-03;5102678;3548500;330.0;1705.03
2024-05-17;5102678;3548500;375.0;1705.03
2022-01-07;5103353;3548500;375.0;2014.32
2022-01-21;5103353;3548500;320.0;2014.32
2022-01-28;5103353;3548500;450.0;2014.32
2022-02-04;5103353;3548500;470.0;2014.32
2022-02-25;5103353;3548500;420.0;2014.32
2022-03-11;5103353;3548500;480.0;2014.32
2022-03-18;5103353;3548500;560.0;2014.32
2022-03-25;5103353;3548500;550.0;2014.32
2022-04-08;5103353;3548500;525.0;2014.32
2022-04-22;5103353;3548500;540.0;2014.32
2022-05-13;5103353;3548500;510.0;2014.32
2022-06-03;5103353;3548500;520.0;2014.32
2022-06-24;5103353;3548500;580.0;2014.32
2022-07-01;5103353;3548500;590.0;2014.32
2022-07-08;5103353;3548500;600.0;2014.32
2022-07-22;5103353;3548500;620.0;2014.32
2022-08-05;5103353;3548500;570.0;2014.32
2022-09-02;5103353;3548500;500.0;2014.32
2022-09-23;5103353;3548500;495.0;2014.32
2022-11-04;5103353;3548500;490.0;2014.32
2023-01-20;5103353;3548500;430.0;2014.32
2023-02-17;5103353;3548500;610.0;2014.32
2023-03-31;5103353;3548500;530.0;2014.32
2023-05-12;5103353;3548500;483.0;2014.32
2023-05-19;5103353;3548500;522.0;2014.32
2023-06-02;5103353;3548500;521.5;2014.32
2023-06-16;5103353;3548500;551.0;2014.32
2023-07-07;5103353;3548500;548.0;2014.32
2023-07-14;5103353;3548500;558.0;2014.32
2023-07-28;5103353;3548500;563.0;2014.32
2023-08-04;5103353;3548500;564.0;2014.32
2023-09-29;5103353;3548500;542.5;2014.32
2024-01-12;5103353;3548500;410.0;2014.32
2024-01-19;5103353;3548500;400.0;2014.32
2024-02-02;5103353;3548500;405.0;2014.32
2024-02-09;5103353;3548500;460.0;2014.32
2024-03-08;5103353;3548500;465.0;2014.32
2024-03-15;5103353;3548500;455.0;2014.32
2024-04-26;5103353;3548500;475.0;2014.32
2024-07-05;5103353;3548500;496.0;2014.32
2024-07-12;5103353;3548500;509.0;2014.32
2022-01-07;5106224;3548500;375.0;2021.53
2022-01-21;5106224;3548500;395.0;2021.53
2022-01-28;5106224;3548500;445.0;2021.53
2022-02-11;5106224;3548500;415.0;2021.53
2022-02-18;5106224;3548500;425.0;2021.53
2022-03-11;5106224;3548500;410.0;2021.53
2022-03-25;5106224;3548500;495.0;2021.53
2022-04-15;5106224;3548500;490.0;2021.53
2022-04-22;5106224;3548500;475.0;2021.53
2022-06-10;5106224;3548500;535.0;2021.53
2022-06-17;5106224;3548500;550.0;2021.53
2022-06-24;5106224;3548500;545.0;2021.53
2022-07-15;5106224;3548500;540.0;2021.53
2022-07-22;5106224;3548500;530.0;2021.53
2022-07-29;5106224;3548500;520.0;2021.53
2022-08-12;5106224;3548500;485.0;2021.53
2022-08-19;5106224;3548500;455.0;2021.53
2022-08-26;5106224;3548500;450.0;2021.53
2022-09-02;5106224;3548500;440.0;2021.53
2022-09-30;5106224;3548500;465.0;2021.53
2022-10-21;5106224;3548500;385.0;2021.53
2022-10-28;5106224;3548500;420.0;2021.53
2023-01-06;5106224;3548500;500.0;2021.53
2023-02-17;5106224;3548500;505.0;2021.53
2023-02-24;5106224;3548500;480.0;2021.53
2023-03-03;5106224;3548500;460.0;2021.53
2023-03-24;5106224;3548500;435.0;2021.53
2023-05-12;5106224;3548500;444.0;2021.53
2023-06-30;5106224;3548500;501.0;2021.53
2023-07-07;5106224;3548500;522.0;2021.53
2023-07-14;5106224;3548500;542.5;2021.53
2023-07-21;5106224;3548500;533.34;2021.53
2023-08-25;5106224;3548500;507.5;2021.53
2023-09-15;5106224;3548500;522.5;2021.53
2023-09-22;5106224;3548500;515.0;2021.53
2023-09-29;5106224;3548500;531.0;2021.53
2023-12-08;5106224;3548500;533.33;2021.53
2024-03-01;5106224;3548500;452.5;2021.53
2024-03-08;5106224;3548500;432.5;2021.53
2024-03-15;5106224;3548500;417.5;2021.53
2024-03-22;5106224;3548500;403.0;2021.53
2024-03-28;5106224;3548500;408.0;2021.53
2024-04-05;5106224;3548500;422.5;2021.53
2024-04-12;5106224;3548500;405.0;2021.53
2024-04-19;5106224;3548500;437.5;2021.53
2024-05-17;5106224;3548500;467.5;2021.53
2024-05-24;5106224;3548500;462.5;2021.53
2024-05-31;5106224;3548500;477.5;2021.53
2024-06-14;5106224;3548500;471.7;2021.53
2024-06-28;5106224;3548500;492.5;2021.53
2022-01-07;5107065;1501303;330.0;1562.12
2022-01-21;5107065;1501303;310.0;1562.12
2022-01-28;5107065;1501303;370.0;1562.12
2022-02-04;5107065;1501303;430.0;1562.12
2022-02-11;5107065;1501303;415.0;1562.12
2022-02-25;5107065;1501303;385.0;1562.12
2022-03-11;5107065;1501303;420.0;1562.12
2022-03-25;5107065;1501303;425.0;1562.12
2022-04-15;5107065;1501303;450.0;1562.12
2022-04-22;5107065;1501303;460.0;1562.12
2022-04-29;5107065;1501303;490.0;1562.12
2022-05-27;5107065;1501303;435.0;1562.12
2022-06-03;5107065;1501303;465.0;1562.12
2022-06-10;5107065;1501303;449.0;1562.12
2022-06-17;5107065;1501303;530.0;1562.12
2022-06-24;5107065;1501303;500.0;1562.12
2022-07-01;5107065;1501303;477.5;1562.12
2022-07-08;5107065;1501303;510.0;1562.12
2022-07-15;5107065;1501303;493.0;1562.12
2022-07-29;5107065;1501303;487.5;1562.12
2022-08-12;5107065;1501303;470.0;1562.12
2022-08-19;5107065;1501303;455.0;1562.12
2022-09-16;5107065;1501303;410.0;1562.12
2022-09-23;5107065;1501303;400.0;1562.12
2022-10-21;5107065;1501303;390.0;1562.12
2022-10-28;5107065;1501303;405.0;1562.12
2022-11-25;5107065;1501303;360.0;1562.12
2022-12-02;5107065;1501303;350.0;1562.12
2022-12-09;5107065;1501303;320.0;1562.12
2023-01-13;5107065;1501303;340.0;1562.12
2023-02-10;5107065;1501303;446.0;1562.12
2023-02-17;5107065;1501303;468.0;1562.12
2023-02-24;5107065;1501303;461.0;1562.12
2023-03-03;5107065;1501303;455.5;1562.12
2023-04-14;5107065;1501303;415.5;1562.12
2023-05-12;5107065;1501303;418.0;1562.12
2023-05-26;5107065;1501303;440.0;1562.12
2023-07-14;5107065;1501303;475.0;1562.12
2023-07-21;5107065;1501303;495.0;1562.12
2023-07-28;5107065;1501303;520.0;1562.12
2023-08-04;5107065;1501303;516.5;1562.12
2023-09-15;5107065;1501303;453.33;1562.12
2023-10-06;5107065;1501303;447.0;1562.12
2023-10-13;5107065;1501303;450.67;1562.12
2023-10-20;5107065;1501303;445.0;1562.12
2023-10-27;5107065;1501303;443.0;1562.12
2023-11-10;5107065;1501303;392.0;1562.12
2023-11-24;5107065;1501303;355.0;1562.12
2023-12-01;5107065;1501303;371.5;1562.12
2023-12-08;5107065;1501303;360.8;1562.12
2024-01-12;5107065;1501303;325.0;1562.12
2024-01-19;5107065;1501303;305.0;1562.12
2024-01-26;5107065;1501303;348.0;1562.12
2024-02-02;5107065;1501303;344.67;1562.12
2024-02-09;5107065;1501303;326.0;1562.12
2024-02-16;5107065;1501303;342.0;1562.12
2024-03-08;5107065;1501303;380.0;1562.12
2024-03-15;5107065;1501303;344.0;1562.12
2024-03-22;5107065;1501303;345.0;1562.12
2024-03-28;5107065;1501303;329.5;1562.12
2024-04-19;5107065;1501303;341.5;1562.12
2024-04-26;5107065;1501303;335.75;1562.12
2024-05-03;5107065;1501303;327.0;1562.12
2024-05-10;5107065;1501303;332.0;1562.12
2024-05-24;5107065;1501303;342.5;1562.12
2024-06-14;5107065;1501303;365.0;1562.12
2024-06-21;5107065;1501303;375.0;1562.12
2024-07-05;5107065;1501303;346.0;1562.12
2024-07-12;5107065;1501303;372.5;1562.12
2022-01-07;5100201;1501303;355.0;1685.77
2022-01-21;5100201;1501303;320.0;1685.77
2022-01-28;5100201;1501303;390.0;1685.77
2022-02-04;5100201;1501303;450.0;1685.77
2022-02-11;5100201;1501303;465.0;1685.77
2022-03-11;5100201;1501303;470.0;1685.77
