dt_reference;id_city_origin;id_city_destination;freight_cost;distance
18/04/2025;5107925;4118204;390.0;2189.78
25/04/2025;5107925;4118204;372.5;2189.78
02/05/2025;5107925;4118204;482.5;2189.78
09/05/2025;5107925;4118204;375.0;2189.78
16/05/2025;5107925;4118204;420.0;2189.78
23/05/2025;5107925;4118204;447.5;2189.78
30/05/2025;5107925;4118204;434.0;2189.78
06/06/2025;5107925;4118204;440.0;2189.78
13/06/2025;5107925;4118204;448.25;2189.78
20/06/2025;5107925;4118204;442.0;2189.78
27/06/2025;5107925;4118204;466.5;2189.78
04/07/2025;5107925;4118204;442.5;2189.78
11/07/2025;5107925;4118204;470.0;2189.78
19/07/2024;5102637;4118204;370.0;2194.56
26/07/2024;5102637;4118204;385.0;2194.56
02/08/2024;5102637;4118204;430.0;2194.56
09/08/2024;5102637;4118204;451.5;2194.56
16/08/2024;5102637;4118204;472.5;2194.56
23/08/2024;5102637;4118204;418.75;2194.56
30/08/2024;5102637;4118204;406.25;2194.56
06/09/2024;5102637;4118204;410.0;2194.56
13/09/2024;5102637;4118204;406.0;2194.56
20/09/2024;5102637;4118204;474.0;2194.56
27/09/2024;5102637;4118204;437.0;2194.56
04/10/2024;5102637;4118204;464.0;2194.56
11/10/2024;5102637;4118204;407.5;2194.56
18/10/2024;5102637;4118204;461.5;2194.56
25/10/2024;5102637;4118204;475.0;2194.56
01/11/2024;5102637;4118204;530.0;2194.56
08/11/2024;5102637;4118204;455.0;2194.56
15/11/2024;5102637;4118204;491.0;2194.56
22/11/2024;5102637;4118204;498.5;2194.56
29/11/2024;5102637;4118204;522.0;2194.56
06/12/2024;5102637;4118204;506.0;2194.56
13/12/2024;5102637;4118204;510.0;2194.56
20/12/2024;5102637;4118204;490.0;2194.56
27/12/2024;5102637;4118204;440.0;2194.56
03/01/2025;5102637;4118204;435.0;2194.56
10/01/2025;5102637;4118204;400.0;2194.56
17/01/2025;5102637;4118204;496.5;2194.56
24/01/2025;5102637;4118204;480.0;2194.56
31/01/2025;5102637;4118204;534.0;2194.56
07/02/2025;5102637;4118204;549.0;2194.56
14/02/2025;5102637;4118204;525.0;2194.56
21/02/2025;5102637;4118204;380.0;2194.56
28/02/2025;5102637;4118204;527.25;2194.56
07/03/2025;5102637;4118204;509.5;2194.56
14/03/2025;5102637;4118204;450.0;2194.56
21/03/2025;5102637;4118204;370.0;2194.56
28/03/2025;5102637;4118204;385.0;2194.56
04/04/2025;5102637;4118204;430.0;2194.56
11/04/2025;5102637;4118204;451.5;2194.56
18/04/2025;5102637;4118204;472.5;2194.56
25/04/2025;5102637;4118204;418.75;2194.56
02/05/2025;5102637;4118204;406.25;2194.56
09/05/2025;5102637;4118204;410.0;2194.56
16/05/2025;5102637;4118204;406.0;2194.56
23/05/2025;5102637;4118204;474.0;2194.56
30/05/2025;5102637;4118204;437.0;2194.56
06/06/2025;5102637;4118204;464.0;2194.56
13/06/2025;5102637;4118204;407.5;2194.56
20/06/2025;5102637;4118204;461.5;2194.56
27/06/2025;5102637;4118204;475.0;2194.56
04/07/2025;5102637;4118204;530.0;2194.56
11/07/2025;5102637;4118204;455.0;2194.56
19/07/2024;5103403;4118204;350.0;1794.22
26/07/2024;5103403;4118204;362.5;1794.22
02/08/2024;5103403;4118204;330.0;1794.22
09/08/2024;5103403;4118204;340.0;1794.22
16/08/2024;5103403;4118204;345.0;1794.22
23/08/2024;5103403;4118204;337.5;1794.22
30/08/2024;5103403;4118204;407.5;1794.22
06/09/2024;5103403;4118204;360.0;1794.22
13/09/2024;5103403;4118204;380.0;1794.22
20/09/2024;5103403;4118204;404.0;1794.22
27/09/2024;5103403;4118204;399.0;1794.22
04/10/2024;5103403;4118204;390.0;1794.22
11/10/2024;5103403;4118204;390.0;1794.22
18/10/2024;5103403;4118204;406.25;1794.22
25/10/2024;5103403;4118204;430.0;1794.22
01/11/2024;5103403;4118204;426.25;1794.22
08/11/2024;5103403;4118204;452.0;1794.22
15/11/2024;5103403;4118204;445.0;1794.22
22/11/2024;5103403;4118204;450.0;1794.22
29/11/2024;5103403;4118204;410.0;1794.22
06/12/2024;5103403;4118204;370.0;1794.22
13/12/2024;5103403;4118204;435.0;1794.22
20/12/2024;5103403;4118204;440.0;1794.22
27/12/2024;5103403;4118204;350.0;1794.22
03/01/2025;5103403;4118204;362.5;1794.22
10/01/2025;5103403;4118204;330.0;1794.22
17/01/2025;5103403;4118204;340.0;1794.22
24/01/2025;5103403;4118204;345.0;1794.22
31/01/2025;5103403;4118204;337.5;1794.22
07/02/2025;5103403;4118204;407.5;1794.22
14/02/2025;5103403;4118204;360.0;1794.22
21/02/2025;5103403;4118204;380.0;1794.22
28/02/2025;5103403;4118204;404.0;1794.22
07/03/2025;5103403;4118204;399.0;1794.22
14/03/2025;5103403;4118204;390.0;1794.22
21/03/2025;5103403;4118204;390.0;1794.22
28/03/2025;5103403;4118204;406.25;1794.22
04/04/2025;5103403;4118204;430.0;1794.22
11/04/2025;5103403;4118204;426.25;1794.22
18/04/2025;5103403;4118204;452.0;1794.22
25/04/2025;5103403;4118204;445.0;1794.22
02/05/2025;5103403;4118204;450.0;1794.22
09/05/2025;5103403;4118204;410.0;1794.22
16/05/2025;5103403;4118204;370.0;1794.22
23/05/2025;5103403;4118204;435.0;1794.22
30/05/2025;5103403;4118204;440.0;1794.22
06/06/2025;5103403;4118204;350.0;1794.22
13/06/2025;5103403;4118204;362.5;1794.22
20/06/2025;5103403;4118204;330.0;1794.22
27/06/2025;5103403;4118204;340.0;1794.22
04/07/2025;5103403;4118204;345.0;1794.22
11/07/2025;5103403;4118204;337.5;1794.22
19/07/2024;5107040;4118204;290.0;1710.2
26/07/2024;5107040;4118204;332.5;1710.2
02/08/2024;5107040;4118204;339.56;1710.2
09/08/2024;5107040;4118204;371.3;1710.2
16/08/2024;5107040;4118204;365.0;1710.2
23/08/2024;5107040;4118204;343.25;1710.2
30/08/2024;5107040;4118204;347.62;1710.2
06/09/2024;5107040;4118204;333.17;1710.2
13/09/2024;5107040;4118204;329.58;1710.2
20/09/2024;5107040;4118204;337.5;1710.2
27/09/2024;5107040;4118204;329.0;1710.2
04/10/2024;5107040;4118204;353.5;1710.2
11/10/2024;5107040;4118204;347.5;1710.2
18/10/2024;5107040;4118204;377.5;1710.2
25/10/2024;5107040;4118204;360.0;1710.2
01/11/2024;5107040;4118204;354.12;1710.2
08/11/2024;5107040;4118204;343.33;1710.2
15/11/2024;5107040;4118204;369.0;1710.2
22/11/2024;5107040;4118204;378.96;1710.2
29/11/2024;5107040;4118204;393.33;1710.2
06/12/2024;5107040;4118204;380.0;1710.2
13/12/2024;5107040;4118204;385.4;1710.2
20/12/2024;5107040;4118204;386.85;1710.2
27/12/2024;5107040;4118204;397.57;1710.2
03/01/2025;5107040;4118204;391.62;1710.2
10/01/2025;5107040;4118204;423.38;1710.2
17/01/2025;5107040;4118204;422.5;1710.2
24/01/2025;5107040;4118204;417.67;1710.2
31/01/2025;5107040;4118204;454.5;1710.2
07/02/2025;5107040;4118204;356.67;1710.2
14/02/2025;5107040;4118204;340.0;1710.2
21/02/2025;5107040;4118204;411.0;1710.2
28/02/2025;5107040;4118204;383.5;1710.2
07/03/2025;5107040;4118204;345.0;1710.2
14/03/2025;5107040;4118204;370.0;1710.2
21/03/2025;5107040;4118204;320.0;1710.2
28/03/2025;5107040;4118204;344.75;1710.2
04/04/2025;5107040;4118204;387.5;1710.2
11/04/2025;5107040;4118204;292.5;1710.2
18/04/2025;5107040;4118204;305.0;1710.2
25/04/2025;5107040;4118204;378.0;1710.2
02/05/2025;5107040;4118204;350.0;1710.2
09/05/2025;5107040;4118204;400.0;1710.2
16/05/2025;5107040;4118204;290.0;1710.2
23/05/2025;5107040;4118204;332.5;1710.2
30/05/2025;5107040;4118204;339.56;1710.2
06/06/2025;5107040;4118204;371.3;1710.2
13/06/2025;5107040;4118204;365.0;1710.2
20/06/2025;5107040;4118204;343.25;1710.2
27/06/2025;5107040;4118204;347.62;1710.2
04/07/2025;5107040;4118204;333.17;1710.2
11/07/2025;5107040;4118204;329.58;1710.2
19/07/2024;5107875;4118204;380.0;2364.51
26/07/2024;5107875;4118204;435.0;2364.51
02/08/2024;5107875;4118204;442.5;2364.51
09/08/2024;5107875;4118204;450.0;2364.51
16/08/2024;5107875;4118204;490.0;2364.51
23/08/2024;5107875;4118204;435.0;2364.51
30/08/2024;5107875;4118204;460.0;2364.51
06/09/2024;5107875;4118204;417.5;2364.51
13/09/2024;5107875;4118204;435.0;2364.51
20/09/2024;5107875;4118204;422.5;2364.51
27/09/2024;5107875;4118204;441.5;2364.51
04/10/2024;5107875;4118204;510.0;2364.51
11/10/2024;5107875;4118204;484.0;2364.51
18/10/2024;5107875;4118204;447.0;2364.51
25/10/2024;5107875;4118204;455.75;2364.51
01/11/2024;5107875;4118204;442.5;2364.51
08/11/2024;5107875;4118204;490.0;2364.51
15/11/2024;5107875;4118204;540.0;2364.51
22/11/2024;5107875;4118204;520.0;2364.51
29/11/2024;5107875;4118204;522.83;2364.51
06/12/2024;5107875;4118204;535.0;2364.51
13/12/2024;5107875;4118204;511.25;2364.51
20/12/2024;5107875;4118204;505.0;2364.51
27/12/2024;5107875;4118204;476.25;2364.51
03/01/2025;5107875;4118204;465.0;2364.51
10/01/2025;5107875;4118204;529.67;2364.51
17/01/2025;5107875;4118204;508.5;2364.51
24/01/2025;5107875;4118204;466.84;2364.51
31/01/2025;5107875;4118204;545.0;2364.51
07/02/2025;5107875;4118204;473.75;2364.51
14/02/2025;5107875;4118204;390.0;2364.51
21/02/2025;5107875;4118204;483.0;2364.51
28/02/2025;5107875;4118204;525.0;2364.51
07/03/2025;5107875;4118204;517.5;2364.51
14/03/2025;5107875;4118204;460.0;2364.51
21/03/2025;5107875;4118204;380.0;2364.51
28/03/2025;5107875;4118204;435.0;2364.51
04/04/2025;5107875;4118204;442.5;2364.51
11/04/2025;5107875;4118204;450.0;2364.51
18/04/2025;5107875;4118204;490.0;2364.51
25/04/2025;5107875;4118204;435.0;2364.51
02/05/2025;5107875;4118204;460.0;2364.51
09/05/2025;5107875;4118204;417.5;2364.51
16/05/2025;5107875;4118204;435.0;2364.51
23/05/2025;5107875;4118204;422.5;2364.51
30/05/2025;5107875;4118204;441.5;2364.51
06/06/2025;5107875;4118204;510.0;2364.51
13/06/2025;5107875;4118204;484.0;2364.51
20/06/2025;5107875;4118204;447.0;2364.51
27/06/2025;5107875;4118204;455.75;2364.51
04/07/2025;5107875;4118204;442.5;2364.51
11/07/2025;5107875;4118204;490.0;2364.51
19/07/2024;5105259;4118204;365.0;2127.16
26/07/2024;5105259;4118204;385.0;2127.16
02/08/2024;5105259;4118204;426.25;2127.16
09/08/2024;5105259;4118204;428.5;2127.16
16/08/2024;5105259;4118204;442.0;2127.16
23/08/2024;5105259;4118204;466.0;2127.16
30/08/2024;5105259;4118204;395.0;2127.16
06/09/2024;5105259;4118204;428.33;2127.16
13/09/2024;5105259;4118204;425.0;2127.16
20/09/2024;5105259;4118204;420.0;2127.16
27/09/2024;5105259;4118204;465.0;2127.16
04/10/2024;5105259;4118204;447.0;2127.16
11/10/2024;5105259;4118204;490.0;2127.16
18/10/2024;5105259;4118204;475.0;2127.16
25/10/2024;5105259;4118204;432.0;2127.16
01/11/2024;5105259;4118204;442.5;2127.16
08/11/2024;5105259;4118204;509.0;2127.16
15/11/2024;5105259;4118204;495.0;2127.16
22/11/2024;5105259;4118204;441.5;2127.16
29/11/2024;5105259;4118204;535.0;2127.16
06/12/2024;5105259;4118204;540.0;2127.16
13/12/2024;5105259;4118204;550.0;2127.16
20/12/2024;5105259;4118204;545.0;2127.16
27/12/2024;5105259;4118204;527.5;2127.16
03/01/2025;5105259;4118204;510.0;2127.16
10/01/2025;5105259;4118204;505.0;2127.16
17/01/2025;5105259;4118204;455.0;2127.16
24/01/2025;5105259;4118204;450.0;2127.16
31/01/2025;5105259;4118204;480.0;2127.16
07/02/2025;5105259;4118204;471.0;2127.16
14/02/2025;5105259;4118204;509.0;2127.16
21/02/2025;5105259;4118204;532.5;2127.16
28/02/2025;5105259;4118204;405.0;2127.16
07/03/2025;5105259;4118204;375.0;2127.16
14/03/2025;5105259;4118204;530.5;2127.16
21/03/2025;5105259;4118204;492.5;2127.16
28/03/2025;5105259;4118204;420.0;2127.16
04/04/2025;5105259;4118204;365.0;2127.16
11/04/2025;5105259;4118204;385.0;2127.16
18/04/2025;5105259;4118204;426.25;2127.16
25/04/2025;5105259;4118204;428.5;2127.16
02/05/2025;5105259;4118204;442.0;2127.16
09/05/2025;5105259;4118204;466.0;2127.16
16/05/2025;5105259;4118204;395.0;2127.16
23/05/2025;5105259;4118204;428.33;2127.16
30/05/2025;5105259;4118204;425.0;2127.16
06/06/2025;5105259;4118204;420.0;2127.16
13/06/2025;5105259;4118204;465.0;2127.16
20/06/2025;5105259;4118204;447.0;2127.16
27/06/2025;5105259;4118204;490.0;2127.16
04/07/2025;5105259;4118204;475.0;2127.16
11/07/2025;5105259;4118204;432.0;2127.16
19/07/2024;5107065;4118204;340.0;2018.58
26/07/2024;5107065;4118204;375.0;2018.58
02/08/2024;5107065;4118204;344.44;2018.58
09/08/2024;5107065;4118204;355.0;2018.58
16/08/2024;5107065;4118204;359.16;2018.58
23/08/2024;5107065;4118204;403.75;2018.58
30/08/2024;5107065;4118204;419.58;2018.58
06/09/2024;5107065;4118204;394.0;2018.58
13/09/2024;5107065;4118204;397.5;2018.58
20/09/2024;5107065;4118204;435.0;2018.58
27/09/2024;5107065;4118204;408.5;2018.58
04/10/2024;5107065;4118204;433.0;2018.58
11/10/2024;5107065;4118204;397.0;2018.58
18/10/2024;5107065;4118204;405.75;2018.58
25/10/2024;5107065;4118204;410.0;2018.58
01/11/2024;5107065;4118204;408.0;2018.58
08/11/2024;5107065;4118204;421.5;2018.58
15/11/2024;5107065;4118204;426.67;2018.58
22/11/2024;5107065;4118204;452.0;2018.58
29/11/2024;5107065;4118204;444.0;2018.58
06/12/2024;5107065;4118204;500.0;2018.58
13/12/2024;5107065;4118204;447.5;2018.58
20/12/2024;5107065;4118204;520.0;2018.58
27/12/2024;5107065;4118204;474.5;2018.58
03/01/2025;5107065;4118204;513.0;2018.58
10/01/2025;5107065;4118204;537.0;2018.58
17/01/2025;5107065;4118204;538.16;2018.58
24/01/2025;5107065;4118204;527.5;2018.58
31/01/2025;5107065;4118204;506.0;2018.58
07/02/2025;5107065;4118204;490.0;2018.58
14/02/2025;5107065;4118204;452.5;2018.58
21/02/2025;5107065;4118204;464.0;2018.58
28/02/2025;5107065;4118204;446.0;2018.58
07/03/2025;5107065;4118204;451.0;2018.58
14/03/2025;5107065;4118204;475.0;2018.58
21/03/2025;5107065;4118204;440.0;2018.58
28/03/2025;5107065;4118204;445.0;2018.58
04/04/2025;5107065;4118204;452.5;2018.58
11/04/2025;5107065;4118204;417.5;2018.58
18/04/2025;5107065;4118204;430.0;2018.58
25/04/2025;5107065;4118204;415.0;2018.58
02/05/2025;5107065;4118204;340.0;2018.58
09/05/2025;5107065;4118204;375.0;2018.58
16/05/2025;5107065;4118204;344.44;2018.58
23/05/2025;5107065;4118204;355.0;2018.58
30/05/2025;5107065;4118204;359.16;2018.58
06/06/2025;5107065;4118204;403.75;2018.58
13/06/2025;5107065;4118204;419.58;2018.58
20/06/2025;5107065;4118204;394.0;2018.58
27/06/2025;5107065;4118204;397.5;2018.58
04/07/2025;5107065;4118204;435.0;2018.58
11/07/2025;5107065;4118204;408.5;2018.58
19/07/2024;5107909;4118204;380.0;2271.74
26/07/2024;5107909;4118204;400.0;2271.74
02/08/2024;5107909;4118204;530.0;2271.74
09/08/2024;5107909;4118204;420.0;2271.74
16/08/2024;5107909;4118204;430.0;2271.74
23/08/2024;5107909;4118204;422.5;2271.74
30/08/2024;5107909;4118204;450.0;2271.74
06/09/2024;5107909;4118204;440.0;2271.74
13/09/2024;5107909;4118204;435.0;2271.74
20/09/2024;5107909;4118204;360.0;2271.74
27/09/2024;5107909;4118204;510.0;2271.74
04/10/2024;5107909;4118204;480.0;2271.74
11/10/2024;5107909;4118204;490.0;2271.74
18/10/2024;5107909;4118204;590.0;2271.74
25/10/2024;5107909;4118204;512.0;2271.74
01/11/2024;5107909;4118204;560.0;2271.74
08/11/2024;5107909;4118204;570.0;2271.74
15/11/2024;5107909;4118204;545.0;2271.74
22/11/2024;5107909;4118204;540.0;2271.74
29/11/2024;5107909;4118204;550.0;2271.74
06/12/2024;5107909;4118204;520.0;2271.74
13/12/2024;5107909;4118204;470.0;2271.74
20/12/2024;5107909;4118204;465.0;2271.74
27/12/2024;5107909;4118204;460.0;2271.74
03/01/2025;5107909;4118204;450.0;2271.74
10/01/2025;5107909;4118204;390.0;2271.74
17/01/2025;5107909;4118204;380.0;2271.74
24/01/2025;5107909;4118204;400.0;2271.74
31/01/2025;5107909;4118204;530.0;2271.74
07/02/2025;5107909;4118204;420.0;2271.74
14/02/2025;5107909;4118204;430.0;2271.74
21/02/2025;5107909;4118204;422.5;2271.74
28/02/2025;5107909;4118204;450.0;2271.74
07/03/2025;5107909;4118204;440.0;2271.74
14/03/2025;5107909;4118204;435.0;2271.74
21/03/2025;5107909;4118204;360.0;2271.74
28/03/2025;5107909;4118204;510.0;2271.74
04/04/2025;5107909;4118204;480.0;2271.74
11/04/2025;5107909;4118204;490.0;2271.74
18/04/2025;5107909;4118204;590.0;2271.74
25/04/2025;5107909;4118204;512.0;2271.74
02/05/2025;5107909;4118204;560.0;2271.74
09/05/2025;5107909;4118204;570.0;2271.74
16/05/2025;5107909;4118204;545.0;2271.74
23/05/2025;5107909;4118204;540.0;2271.74
30/05/2025;5107909;4118204;550.0;2271.74
06/06/2025;5107909;4118204;520.0;2271.74
13/06/2025;5107909;4118204;470.0;2271.74
20/06/2025;5107909;4118204;465.0;2271.74
27/06/2025;5107909;4118204;460.0;2271.74
04/07/2025;5107909;4118204;450.0;2271.74
11/07/2025;5107909;4118204;390.0;2271.74
19/07/2024;5100201;4118204;340.0;1798.96
26/07/2024;5100201;4118204;300.0;1798.96
02/08/2024;5100201;4118204;360.0;1798.96
09/08/2024;5100201;4118204;380.0;1798.96
16/08/2024;5100201;4118204;387.5;1798.96
23/08/2024;5100201;4118204;462.5;1798.96
30/08/2024;5100201;4118204;386.66;1798.96
06/09/2024;5100201;4118204;385.0;1798.96
13/09/2024;5100201;4118204;480.0;1798.96
20/09/2024;5100201;4118204;460.0;1798.96
27/09/2024;5100201;4118204;392.5;1798.96
04/10/2024;5100201;4118204;380.0;1798.96
11/10/2024;5100201;4118204;450.0;1798.96
18/10/2024;5100201;4118204;465.0;1798.96
25/10/2024;5100201;4118204;382.5;1798.96
01/11/2024;5100201;4118204;440.0;1798.96
08/11/2024;5100201;4118204;402.5;1798.96
15/11/2024;5100201;4118204;470.0;1798.96
22/11/2024;5100201;4118204;490.0;1798.96
29/11/2024;5100201;4118204;453.75;1798.96
06/12/2024;5100201;4118204;461.25;1798.96
13/12/2024;5100201;4118204;435.0;1798.96
20/12/2024;5100201;4118204;530.0;1798.96
27/12/2024;5100201;4118204;454.0;1798.96
03/01/2025;5100201;4118204;453.5;1798.96
10/01/2025;5100201;4118204;438.5;1798.96
17/01/2025;5100201;4118204;440.0;1798.96
24/01/2025;5100201;4118204;428.5;1798.96
31/01/2025;5100201;4118204;408.5;1798.96
07/02/2025;5100201;4118204;411.0;1798.96
14/02/2025;5100201;4118204;468.0;1798.96
21/02/2025;5100201;4118204;410.0;1798.96
28/02/2025;5100201;4118204;418.5;1798.96
07/03/2025;5100201;4118204;396.75;1798.96
14/03/2025;5100201;4118204;340.0;1798.96
21/03/2025;5100201;4118204;300.0;1798.96
28/03/2025;5100201;4118204;360.0;1798.96
04/04/2025;5100201;4118204;380.0;1798.96
11/04/2025;5100201;4118204;387.5;1798.96
18/04/2025;5100201;4118204;462.5;1798.96
25/04/2025;5100201;4118204;386.66;1798.96
02/05/2025;5100201;4118204;385.0;1798.96
09/05/2025;5100201;4118204;480.0;1798.96
16/05/2025;5100201;4118204;460.0;1798.96
23/05/2025;5100201;4118204;392.5;1798.96
30/05/2025;5100201;4118204;380.0;1798.96
06/06/2025;5100201;4118204;450.0;1798.96
13/06/2025;5100201;4118204;465.0;1798.96
20/06/2025;5100201;4118204;382.5;1798.96
27/06/2025;5100201;4118204;440.0;1798.96
04/07/2025;5100201;4118204;402.5;1798.96
11/07/2025;5100201;4118204;470.0;1798.96
19/07/2024;5102678;4118204;330.0;1715.44
26/07/2024;5102678;4118204;300.0;1715.44
02/08/2024;5102678;4118204;366.0;1715.44
09/08/2024;5102678;4118204;335.0;1715.44
16/08/2024;5102678;4118204;325.0;1715.44
23/08/2024;5102678;4118204;365.0;1715.44
30/08/2024;5102678;4118204;300.0;1715.44
06/09/2024;5102678;4118204;320.0;1715.44
13/09/2024;5102678;4118204;366.25;1715.44
20/09/2024;5102678;4118204;378.89;1715.44
27/09/2024;5102678;4118204;407.33;1715.44
04/10/2024;5102678;4118204;384.5;1715.44
11/10/2024;5102678;4118204;370.0;1715.44
18/10/2024;5102678;4118204;400.0;1715.44
25/10/2024;5102678;4118204;405.5;1715.44
01/11/2024;5102678;4118204;413.0;1715.44
08/11/2024;5102678;4118204;445.0;1715.44
15/11/2024;5102678;4118204;362.0;1715.44
22/11/2024;5102678;4118204;410.0;1715.44
29/11/2024;5102678;4118204;374.5;1715.44
06/12/2024;5102678;4118204;340.0;1715.44
13/12/2024;5102678;4118204;386.0;1715.44
20/12/2024;5102678;4118204;373.0;1715.44
27/12/2024;5102678;4118204;280.0;1715.44
03/01/2025;5102678;4118204;330.0;1715.44
10/01/2025;5102678;4118204;300.0;1715.44
17/01/2025;5102678;4118204;366.0;1715.44
24/01/2025;5102678;4118204;335.0;1715.44
31/01/2025;5102678;4118204;325.0;1715.44
07/02/2025;5102678;4118204;365.0;1715.44
14/02/2025;5102678;4118204;300.0;1715.44
21/02/2025;5102678;4118204;320.0;1715.44
28/02/2025;5102678;4118204;366.25;1715.44
07/03/2025;5102678;4118204;378.89;1715.44
14/03/2025;5102678;4118204;407.33;1715.44
21/03/2025;5102678;4118204;384.5;1715.44
28/03/2025;5102678;4118204;370.0;1715.44
04/04/2025;5102678;4118204;400.0;1715.44
11/04/2025;5102678;4118204;405.5;1715.44
18/04/2025;5102678;4118204;413.0;1715.44
25/04/2025;5102678;4118204;445.0;1715.44
02/05/2025;5102678;4118204;362.0;1715.44
09/05/2025;5102678;4118204;410.0;1715.44
16/05/2025;5102678;4118204;374.5;1715.44
23/05/2025;5102678;4118204;340.0;1715.44
30/05/2025;5102678;4118204;386.0;1715.44
06/06/2025;5102678;4118204;373.0;1715.44
13/06/2025;5102678;4118204;280.0;1715.44
20/06/2025;5102678;4118204;330.0;1715.44
27/06/2025;5102678;4118204;300.0;1715.44
04/07/2025;5102678;4118204;366.0;1715.44
11/07/2025;5102678;4118204;335.0;1715.44
19/07/2024;5103353;4118204;375.0;2222.27
26/07/2024;5103353;4118204;410.0;2222.27
02/08/2024;5103353;4118204;352.5;2222.27
09/08/2024;5103353;4118204;395.0;2222.27
16/08/2024;5103353;4118204;417.0;2222.27
23/08/2024;5103353;4118204;455.0;2222.27
30/08/2024;5103353;4118204;520.0;2222.27
06/09/2024;5103353;4118204;418.0;2222.27
13/09/2024;5103353;4118204;445.0;2222.27
20/09/2024;5103353;4118204;416.25;2222.27
27/09/2024;5103353;4118204;461.5;2222.27
04/10/2024;5103353;4118204;435.5;2222.27
11/10/2024;5103353;4118204;460.0;2222.27
18/10/2024;5103353;4118204;477.5;2222.27
25/10/2024;5103353;4118204;467.0;2222.27
01/11/2024;5103353;4118204;442.5;2222.27
08/11/2024;5103353;4118204;540.0;2222.27
15/11/2024;5103353;4118204;510.0;2222.27
22/11/2024;5103353;4118204;469.75;2222.27
29/11/2024;5103353;4118204;492.0;2222.27
06/12/2024;5103353;4118204;485.0;2222.27
13/12/2024;5103353;4118204;560.0;2222.27
20/12/2024;5103353;4118204;507.0;2222.27
27/12/2024;5103353;4118204;580.0;2222.27
03/01/2025;5103353;4118204;568.0;2222.27
10/01/2025;5103353;4118204;600.0;2222.27
17/01/2025;5103353;4118204;565.0;2222.27
24/01/2025;5103353;4118204;620.0;2222.27
31/01/2025;5103353;4118204;550.0;2222.27
07/02/2025;5103353;4118204;570.0;2222.27
14/02/2025;5103353;4118204;500.0;2222.27
21/02/2025;5103353;4118204;470.0;2222.27
28/02/2025;5103353;4118204;475.0;2222.27
07/03/2025;5103353;4118204;490.0;2222.27
14/03/2025;5103353;4118204;460.0;2222.27
21/03/2025;5103353;4118204;485.0;2222.27
28/03/2025;5103353;4118204;375.0;2222.27
04/04/2025;5103353;4118204;410.0;2222.27
11/04/2025;5103353;4118204;352.5;2222.27
18/04/2025;5103353;4118204;395.0;2222.27
25/04/2025;5103353;4118204;417.0;2222.27
02/05/2025;5103353;4118204;455.0;2222.27
09/05/2025;5103353;4118204;520.0;2222.27
16/05/2025;5103353;4118204;418.0;2222.27
23/05/2025;5103353;4118204;445.0;2222.27
30/05/2025;5103353;4118204;416.25;2222.27
06/06/2025;5103353;4118204;461.5;2222.27
13/06/2025;5103353;4118204;435.5;2222.27
20/06/2025;5103353;4118204;460.0;2222.27
27/06/2025;5103353;4118204;477.5;2222.27
04/07/2025;5103353;4118204;467.0;2222.27
11/07/2025;5103353;4118204;442.5;2222.27
19/07/2024;5106224;4118204;355.0;2031.94
26/07/2024;5106224;4118204;393.75;2031.94
02/08/2024;5106224;4118204;414.75;2031.94
09/08/2024;5106224;4118204;451.0;2031.94
16/08/2024;5106224;4118204;440.67;2031.94
23/08/2024;5106224;4118204;405.0;2031.94
30/08/2024;5106224;4118204;437.5;2031.94
06/09/2024;5106224;4118204;460.0;2031.94
13/09/2024;5106224;4118204;408.75;2031.94
20/09/2024;5106224;4118204;382.5;2031.94
27/09/2024;5106224;4118204;421.0;2031.94
04/10/2024;5106224;4118204;387.5;2031.94
11/10/2024;5106224;4118204;427.5;2031.94
18/10/2024;5106224;4118204;465.0;2031.94
25/10/2024;5106224;4118204;407.5;2031.94
01/11/2024;5106224;4118204;472.5;2031.94
08/11/2024;5106224;4118204;465.0;2031.94
15/11/2024;5106224;4118204;472.5;2031.94
22/11/2024;5106224;4118204;502.0;2031.94
29/11/2024;5106224;4118204;530.0;2031.94
06/12/2024;5106224;4118204;491.25;2031.94
13/12/2024;5106224;4118204;462.5;2031.94
20/12/2024;5106224;4118204;540.0;2031.94
27/12/2024;5106224;4118204;536.88;2031.94
03/01/2025;5106224;4118204;530.42;2031.94
10/01/2025;5106224;4118204;510.0;2031.94
17/01/2025;5106224;4118204;497.5;2031.94
24/01/2025;5106224;4118204;485.0;2031.94
31/01/2025;5106224;4118204;445.0;2031.94
07/02/2025;5106224;4118204;430.0;2031.94
14/02/2025;5106224;4118204;449.58;2031.94
21/02/2025;5106224;4118204;509.25;2031.94
28/02/2025;5106224;4118204;464.5;2031.94
07/03/2025;5106224;4118204;402.5;2031.94
14/03/2025;5106224;4118204;390.0;2031.94
21/03/2025;5106224;4118204;499.0;2031.94
28/03/2025;5106224;4118204;420.5;2031.94
04/04/2025;5106224;4118204;497.5;2031.94
11/04/2025;5106224;4118204;400.0;2031.94
18/04/2025;5106224;4118204;447.5;2031.94
25/04/2025;5106224;4118204;447.5;2031.94
02/05/2025;5106224;4118204;470.0;2031.94
09/05/2025;5106224;4118204;355.0;2031.94
16/05/2025;5106224;4118204;393.75;2031.94
23/05/2025;5106224;4118204;414.75;2031.94
30/05/2025;5106224;4118204;451.0;2031.94
06/06/2025;5106224;4118204;440.67;2031.94
13/06/2025;5106224;4118204;405.0;2031.94
20/06/2025;5106224;4118204;437.5;2031.94
